document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
doc/component-operation-guide/source/using_kafkamanager/kafka_cluster_monitoring_management.rst,Kafka Cluster Monitoring Management,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170145.png,figure,132,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_loader/managing_loader_jobs.rst,Managing Loader Jobs,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_loader/managing_loader_jobs.rst,Managing Loader Jobs,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090328.jpg,substitution_image,148,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_mapreduce/configuring_the_distributed_cache.rst,Configuring the Distributed Cache,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_mapreduce/configuring_the_distributed_cache.rst,Configuring the Distributed Cache,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770401.png,figure,29,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_mapreduce/mapreduce_performance_tuning/streamlining_shuffle.rst,Streamlining Shuffle,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_mapreduce/mapreduce_performance_tuning/streamlining_shuffle.rst,Streamlining Shuffle,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090196.png,figure,14,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/common_issues_about_oozie/common_oozie_troubleshooting_methods.rst,Common Oozie Troubleshooting Methods,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/common_issues_about_oozie/common_oozie_troubleshooting_methods.rst,Common Oozie Troubleshooting Methods,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289617.png,substitution_image,14,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/creating_a_workflow.rst,Creating a Workflow,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/creating_a_workflow.rst,Creating a Workflow,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930388.png,substitution_image,48,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/creating_a_workflow.rst,Creating a Workflow,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770428.png,substitution_image,49,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/querying_the_operation_results.rst,Querying the Operation Results,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/querying_the_operation_results.rst,Querying the Operation Results,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090192.png,substitution_image,19,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250068.png,substitution_image,41,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770636.png,substitution_image,42,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930596.png,substitution_image,43,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090420.png,substitution_image,44,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090424.png,substitution_image,45,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_bundle_batch_processing_job.rst,Submitting a Bundle Batch Processing Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770632.jpg,substitution_image,46,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_coordinator_periodic_scheduling_job.rst,Submitting a Coordinator Periodic Scheduling Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_coordinator_periodic_scheduling_job.rst,Submitting a Coordinator Periodic Scheduling Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289777.png,substitution_image,43,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_coordinator_periodic_scheduling_job.rst,Submitting a Coordinator Periodic Scheduling Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930624.png,substitution_image,44,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_coordinator_periodic_scheduling_job.rst,Submitting a Coordinator Periodic Scheduling Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770481.png,substitution_image,45,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_coordinator_periodic_scheduling_job.rst,Submitting a Coordinator Periodic Scheduling Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090297.jpg,substitution_image,46,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349089981.jpg,substitution_image,61,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090140.jpg,substitution_image,62,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289449.jpg,substitution_image,63,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770356.png,substitution_image,64,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289453.png,substitution_image,65,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_distcp_job.rst,Submitting a DistCp Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349169877.jpg,substitution_image,66,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170225.jpg,substitution_image,46,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289813.png,substitution_image,47,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090484.jpg,substitution_image,48,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001389443044.png,substitution_image,49,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250136.png,substitution_image,50,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive2_job.rst,Submitting a Hive2 Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250132.jpg,substitution_image,51,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090113.png,substitution_image,34,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289589.png,substitution_image,35,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770301.png,substitution_image,36,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296249920.png,substitution_image,37,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_hive_script.rst,Submitting a Hive Script,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770484.jpg,substitution_image,38,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_java_job.rst,Submitting a Java Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_java_job.rst,Submitting a Java Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289953.jpg,substitution_image,30,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_java_job.rst,Submitting a Java Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770848.png,substitution_image,31,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_java_job.rst,Submitting a Java Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090473.jpg,substitution_image,32,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_loader_job.rst,Submitting a Loader Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_loader_job.rst,Submitting a Loader Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930600.jpg,substitution_image,38,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_loader_job.rst,Submitting a Loader Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250076.png,substitution_image,39,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_loader_job.rst,Submitting a Loader Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770640.png,substitution_image,40,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_loader_job.rst,Submitting a Loader Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770457.jpg,substitution_image,41,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349170097.jpg,substitution_image,38,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289681.png,substitution_image,39,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250004.jpg,substitution_image,40,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930528.png,substitution_image,41,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_mapreduce_job.rst,Submitting a MapReduce Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090360.jpg,substitution_image,42,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296249840.jpg,substitution_image,51,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090188.png,substitution_image,52,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770221.png,substitution_image,53,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770400.png,substitution_image,54,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_shell_job.rst,Submitting a Shell Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930364.jpg,substitution_image,55,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_spark2x_job.rst,Submitting a Spark2x Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_spark2x_job.rst,Submitting a Spark2x Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296250232.jpg,substitution_image,51,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_spark2x_job.rst,Submitting a Spark2x Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770796.jpg,substitution_image,52,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_spark2x_job.rst,Submitting a Spark2x Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349090429.png,substitution_image,53,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_spark2x_job.rst,Submitting a Spark2x Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289909.jpg,substitution_image,54,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_streaming_job.rst,Submitting a Streaming Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_streaming_job.rst,Submitting a Streaming Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770305.jpg,substitution_image,41,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_streaming_job.rst,Submitting a Streaming Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296249924.jpg,substitution_image,42,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_streaming_job.rst,Submitting a Streaming Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090268.png,substitution_image,43,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_streaming_job.rst,Submitting a Streaming Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930444.jpg,substitution_image,44,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_sub-workflow_job.rst,Submitting a Sub-workflow Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_sub-workflow_job.rst,Submitting a Sub-workflow Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349169829.jpg,substitution_image,32,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_sub-workflow_job.rst,Submitting a Sub-workflow Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296249732.png,substitution_image,33,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_sub-workflow_job.rst,Submitting a Sub-workflow Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930260.png,substitution_image,34,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_a_sub-workflow_job.rst,Submitting a Sub-workflow Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770304.jpg,substitution_image,35,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_hdfs_job.rst,Submitting an HDFS Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_hdfs_job.rst,Submitting an HDFS Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295770592.jpg,substitution_image,32,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_hdfs_job.rst,Submitting an HDFS Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001348770409.png,substitution_image,33,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_hdfs_job.rst,Submitting an HDFS Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001295930552.jpg,substitution_image,34,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_ssh_job.rst,Submitting an SSH Job,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_ssh_job.rst,Submitting an SSH Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296090276.jpg,substitution_image,39,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_ssh_job.rst,Submitting an SSH Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001349289609.png,substitution_image,40,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_hue_to_submit_an_oozie_job/submitting_a_workflow_job/submitting_an_ssh_job.rst,Submitting an SSH Job,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001296249932.jpg,substitution_image,41,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_oozie/using_oozie_from_scratch.rst,Using Oozie from Scratch,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_oozie/using_oozie_from_scratch.rst,Using Oozie from Scratch,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001387862162.png,figure,85,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/component-operation-guide/source/using_ranger_mrs_1.9.2/accessing_the_ranger_web_ui_and_synchronizing_unix_users_to_the_ranger_web_ui.rst,Accessing the Ranger Web UI and Synchronizing Unix Users to the Ranger Web UI,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/component-operation-guide/source/using_ranger_mrs_1.9.2/accessing_the_ranger_web_ui_and_synchronizing_unix_users_to_the_ranger_web_ui.rst,Accessing the Ranger Web UI and Synchronizing Unix Users to the Ranger Web UI,/home/ubuntu/repotesting/mapreduce-service/umn/source/_static/images/en-us_image_0000001438507709.png,figure,26,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
